text;hatespeech
RT @PastorMalafaia: UM LEITOR DISSE: a democracia no Brasil presupõe q você ñ tem direito a opinião, a ñ ser, q concorde com a ideologia de _;no
RT @pattrociniodan: Pra @RedeGlobo só é violência qdo eles são afetados. https://t.co/DuxcQixxTq;no
"RT @patxwxxd: feminazi
mulher é perigo dirigindo
loira burra
pega vários é piranha
roupa curta merece estupro
'homem é babaca'
NoOOoOOssa _";yes
RT @paulloxavier: @marisa_lobo querida comecei a ler sobre seu trabalho e vc esta de parabéns pela coragem conheci o seu trabalho estudando _;no
RT @paulo_briani: O problema com o Islão não é com etnia e sim com a ideologia, que visa destruir o Cristianismo! E eu me referi ao futuro, _;yes
RT @pauloap: Agora o monstro peludo é a mulher https://t.co/VvzEDumyVD;no
"RT @pauloap: Jornal da Globo mostra protesto de 200 pessoas contra Trump mas esconde as MAIS DE 100 MIL a favor na noite de hoje
https://t. _";no
"RT @pauloap: OTÁVIO MESQUITA DECLARA APOIO A JAIR BOLSONARO
@jairbolsonaro @BolsonaroSP @FlavioBolsonaro @CarlosBolsonaro https://t.co/Fj4 _";no
RT @pauloap: O único que vai sair inelegível dessa porra é o Bolsonaro, que não tem nenhum crime nas costas, vai vendo https://t.co/V0iAIeq _;yes
RT @pauloap: Porra, olha a série de reportagens que o Jornal da Record estreia hoje, nunca que a Globo faria https://t.co/1QzI4oabRD;no
RT @pauloap: QUANDO VOCÊ GANHA AQUELE PRESENTE: https://t.co/zOlcBzgXPk;no
RT @pauloap: Ter dó de traficantes e estupradores se matando dentro da cadeia? Gente honesta tem dó das vítimas, isso sim.;no
RT @pauloap: Ué, não lutam por igualdade? https://t.co/SfwMDEC3q5;no
"RT @pauloap: YouTuber cospe na boca do gato = ONGs se indignam, fazem campanha
Filha da deputada do PT coloca maconha na boca do cachorro _";no
RT @PAULOPARMM: Petista bacana é petista em cana. #LulaNaCadeia https://t.co/HFox7PYTb5;yes
"RT @Paulox36: Noruega: refugiados não aceitam apartamentos populares não; exigem casas! https://t.co/5DFEpAP5NG";yes
RT @pdevechi: Pq as aspas, seus bundas? https://t.co/EXTeDb5CCO;yes
"RT @pedrinhu_tecix: Camiseta Porte de Armas 
Direito de Defesa É Garantia Constitucional 
https://t.co/fBxQEaiwEbhttps://t.co/717M0Tml4T";no
RT @PedroAGuerr: Este ano vamos sair da Eurovisão com os zero pontos mais fofinhos de sempre. <3 #festivaldacancao;no
RT @pedrohenri_lf: Orgulho Homo pode tweetar mas Orgulho Hetero é preconceito ? What's the problem with u guys ? '-';yes
"RT @pedroucuahamba: O principal erro do PSG foi jogar de branco...
O Barça lhes confundiu com o Real e Pahhhhhh, dedicou seis golos à mulhe _";no
RT @Peedromatiias: quantas vezes eu tenho q revirar meus olhos em branco pra vc entender q eu não te suporto??;no
"RT @PensadorZarolho: Espero que a autobiografia do Cavaco venha impressa em papel de folha dupla.
- Se alguém mo oferecer, arranjo-lhe util _";yes
"RT @perfectbody07: É muito difícil se amar depois do primeiro 'gorda', 'feia'.
Mais difícil é se olhar no espelho sabendo que você é...
#as _";yes
RT @pffilipini: sapatão ô raça;yes
RT @pintomondim: A PSP interceptou o q julgavam ser um automóvel sem condutor em excesso de velocidade,apurou-se mais tarde q ao volante ia _;no
RT @PMERJ: Após denúncia, PMs do #25BPM prenderam um homem com uma pistola e 80 cápsulas de cocaína em uma localidade de #Unamar. #ServireP _;no
RT @pmraimundo: Diz não às drogas. https://t.co/7IyAMHQ3LH;no
"RT @pnr: PNR presta homenagem ao último grande Estadista que Portugal viu nascer.
 #notascampanha #RenovarPortugal http://t.co/5KYUr2jbIE";no
"RT @PolitzOficial: Report: A direita da Alemanha acredita que chegou a hora do país se libertar das 'culpas históricas'.
TWP: https://t.co _";no
RT @porranlaine: to com muito ódio nesse coraçãozinho;no
RT @pqmorilu: Sou o Branco msm https://t.co/cudfMPX9Vv;yes
RT @PqpCarol22: @BalaaTreem E tão sapatão que não sabe oq é pauuuuu;yes
RT @pqpvoces: trump ganha as eleições e o estado 'New Mexico' passa a ser chamado apenas de 'New';no
"RT @pri0ri: ( ) excesso de carne na xota
( ) feia
( ) sem peitao ou sem bundao
( ) cancer de mama
( ) nódulo na tireoide
( ) gorda
( ) femi _";yes
RT @procrlmano: Chegamos a Lisboaaaa;no
RT @procuracachorro: (Rochdale, Osasco/SP) - - - fêmea Achada | Nome: SEM NOME | cor: Branco https://t.co/KCIhqkxPWN;no
RT @profsandrag1: A Estrategia das tesouras LULA X STF X BOLSONARO Tá explicado por que nunca julgaram NENHUM  processo de LULA.  @EricAmar _;no
RT @profsandrag1: A PL 2516/15 propõe imigração em massa de refugiados islâmicos para o Brasil. NÃO QUEREMOS A SHARIA NO BRASIL @MichelTeme _;yes
RT @profsandrag1: STF DESMORALIZADO Não percebe que queremos mudanças e não queremos candidatos de esquerda e fabianos em 2018  #SOSFAA @Er _;no
RT @prrttyhrts: Me sinto sempre a amiga mais feia e gorda do grupo, sou péssima de corpo e rosto. #amproblems #askanamia;no
RT @prylliimaa: @cicibranco @UOLNoticias @UOL burra pq não concordo com vcs? Pensei q a mulher fosse livre. Ah, é...A liberdade acaba quand _;yes
RT @ptsilva_vix: @BlogDoPim @VEJA parabéns pelo artigo. Temos q ficar de olho aberto com esses esquerdopatas.;yes
RT @pxandreia: @GABRIELPlNHEIRO ela ficou putinha pq ninguém deu moral pros falsos estupros dela e se assumiu feminista. Isso já faz mais d _;yes
"RT @pxandreia: Negro, gay, pobre e apoiando o Bolsonaro.
Vocês precisam mudar o discurso pq essa de 'homofóbico, racista' não cola mais.
# _";yes
RT @quarentaedois_: feliz dia do capitalismo galera;no
RT @quencassandra: fala da tua squad —_ um bando de fufas muito queridas <333 https://t.co/rA9YQ35HtJ;yes
RT @RachelSherazade: Como se corrompe um indivíduo... https://t.co/dLVi2hYNSc;no
RT @RachelSherazade: Idiotas inúteis! https://t.co/6s5w3rlYZ1;yes
RT @RachelSherazade: @JOAQUINVOLTOU kkkkkkk! O Brasil tem cura!!!!!;no
RT @RachelSherazade: kkkkkkkkkkkkkkk! que prestígio, Vô!!!! https://t.co/neAz7DKBCD;no
"RT @RachelSherazade: Lugar de mulher é no tanque!
#ironlady #damadeferro #MargarethTatcher #inspiração https://t.co/6eMV2z1InZ";yes
"RT @RachelSherazade: Mitou!!!
Desigualdade entre os gêneros e inaceitável! Vamos lutar contra mais essa injustiça!  https://t.co/KYTYBjWk89";no
RT @radbrancaemagra: EU NÃO SOU RACISTA EU JÁ DEI UNS BJ NUM NEGUINHO;yes
RT @radiojovempan: A jornalista Rachel Sheherazade deu um depoimento exclusivo para o Morning Show sobre o dia das Mulheres. Confira: https _;no
RT @RafaelapFonseca: dou TANTA risada com o @direitafalando que tenho q cuidar pra não exagerar nos rt e acharem que to falando sério;no
RT @RafaelapFonseca: EU TO MIJANDO DE RIR DESSES TWEETS KFHSKFJHRKSBFKEHDKR MELHOR PÁGINA @DIREITAFALANDO;no
RT @rafaelasf7: Agora tá na moda colocar a culpa nos países do OM. Não se engane e aos outros.Quem produziu REFUGIADOS foram EUA e OTAN @Ab _;yes
RT @RafaelWinterS_: @marisa_lobo tenho 22 anos e desde que me entendo por gente, existem estas mesmas reclamações sobre o SUS, nunca foi bo _;no
RT @rafa2you: É muito irônico a PM não ter direito a greve e fazer, enquanto as outras categorias têm direito a greve e apanham da PM quand _;no
"RT @raisacds: Coisas que eu tenho que ler no dia da mulher
Excluído pq não tenho paciência pra uma pessoa tão burra https://t.co/rgoplvF1Xz";yes
RT @Ramo_Jr: Aberrações da Agenda Globalista.  https://t.co/O2WpXJUYgP;no
"RT @Ray_Souza1: Não acho burra a mulher q prefere se separa, do que vive de mentiras... 
Otaria é quem gosta de ser corna e se faz de feliz _";yes
RT @Rchldoux: as mais puras verdades  https://t.co/F5WKm8GRaH;no
RT @reacamorena: Vai que ela trabalha com isso também,  né? Por isso, greve geral... https://t.co/2j8LtNBRxF;no
"RT @reaconaria: Para a mídia o argumento que vale é 'se eu não gosto, então é Hitler'
https://t.co/Z5qbBxwYVA";no
RT @reaconaria: Para defender Jean Wyllys, FHC MENTE e esquece que MANDOU cassar Bolsonaro por chamar ministro de ladrão https://t.co/QTlY4 _;no
RT @reaconaria: Suplente de Aloysio Nunes defendeu legalização do aborto e estatização do sistema financeiro https://t.co/H35JOI0CIw https: _;no
RT @RealOzziePena: @taiornn @JOAQUINVOLTOU ESSA MERRDA DE POLITICAMENTE CORRETO TA FAZENDO EUROPEU APANHAR NA CARA DE REFUGIADOS E NAO SABE _;no
RT @RecitouOriente: Eu sou mais eu quando penso em você, página em branco pronto pra escrever, em linhas certas humanos tortos tentam se en _;no
"RT @Reehms: DEEM UMA LIDA NISSO, FAZENDO O FAVOR!!!
E item 6, ITEM 6!!!!!! https://t.co/DIr7jXnGwP";no
RT @Reginaldo_MO: Vamos derrotar a ideologia de gênero. #EscolaSemPartidoJa https://t.co/1h5P8aOL1w;no
RT @renatamotta: Quando o ônibus lotado faz a curva  https://t.co/oKK3tvABLX;no
RT @Renato_SVP: @g1 Por que vcs não dizem aos leitores que a revista citada é ULTRAESQUERDISTA???;no
RT @rennangaldino_: #HojeEuGostariaDe Resumindo https://t.co/4t3zjqnxD1;no
RT @ReyBiannchi: AS VEZES, SEMPRE...rsrs OS 'ANJOS' NÃO SÃO BONZINHOS COMO VOCÊ IDEALIZA. ALIÁS ELES MATAM, CURAM, SALVAM MAS SEMPRE OBEDEC _;yes
RT @ReyBiannchi: Estado ladrão! https://t.co/Ut0OQBjV19;no
"RT @RhRaysa: [8h06 07/03/2017] Naily: Vai ter cschaçadaaa
[8h06 07/03/2017] Naily: Várias sapatão";yes
RT @ribeiro_joelson: Em Angola não se estuda https://t.co/3i8Vuyi5By;yes
RT @RicardoFerraco: O STF obrigar o povo a indenizar preso é o cúmulo! Peço seu apoio na minha proposta que direciona indenização do crimin _;yes
RT @RicardoFogos: @HumorNegroo tem que ter sanduíche prensado uhauhahauauuhahu;no
RT @ritocca: Quem é a favor da criação do Dia Nacional do Orgulho Heterossexual - popularmente falando Dia do Hétero - diga EU.;yes
RT @RobsonhReal: Orgulho Hetero seempreee .;no
RT @RockSaint_: Muitas crianças são criadas por homossexuais, eu não vejo diferença nenhuma nessa imagem o mesmo vai acontecer com algumas _;no
RT @ronaldocaiado: Como vamos estipular idade mínima de 65 anos para aposentadoria, se o cidadão arca com toda política de incentivos, bols _;no
RT @Rondy_R_RJ: Só o Celso Daniel sabe o que é tortura. https://t.co/K6ubWP3HMY;no
RT @RossanaMachado_: Nada contra !mas não acho correto . https://t.co/LWUWS6ihxK;no
RT @roxmo: Incitação ao estupro. Mas que país canalha. https://t.co/Nc8XlofGR9;yes
RT @roxmo: #primeiroassedio Acho que eu tinha uns 10 anos. Uma empregada me deixou pegar nos peitos dela. Foi bom pra cacete.;no
"RT @rpsantos1970: A Alemanha já não é segura, a Europa já não é segura.
A culpa é dos políticos traidores.
Islão, aqui não! https://t.co/qA _";yes
"RT @rpsantos1970: A intolerância dos 'tolerantes' de Esquerda. 
#Muculmanos #Esquerda #Ilegais #Imigrantes #PNR https://t.co/ABqgtFEmBs";no
"RT @rpsantos1970: Alguém perguntou aos portugueses se queriam este acordo duvidoso, para não dizer perigoso?
#CETA #TTIP #Portugal https:/ _";no
RT @rpsantos1970: A maior forma de racismo está nos defensores do multi-culturalismo que não respeitam os povos, a diversidade humana e nem _;no
"RT @rpsantos1970: A situação em Portugal já está deplorável, mas o governo quer que fique ainda bem pior...
https://t.co/Um0k4nrcrT https:/ _";no
"RT @rpsantos1970: Cúpula do @PNR reunida em #Cantanhede.
Organização interna: estratégia, dinamismo e preparação de acções a curto e médio _";no
"RT @rpsantos1970: É curioso o Orçamento para 2017 da #CMB. Chapa ganha, chapa gasta. Siga!
#Barreiro #Autárquicas2017 #PCP #RenovarPortuga _";no
RT @rpsantos1970: Escutas e Interrogatórios a José Sócrates na Operação Marquês https://t.co/powAsdfjwHhttps://t.co/bCDnAjA6zE;no
"RT @rpsantos1970: Esta é a mentalidade da nossa classe política governante. @_CDSPP 
#Mesquita #Lisboa #CDS #Portugal https://t.co/7kCbtWf7 _";no
"RT @rpsantos1970: Esta é a nossa realidade...
#PEXIT #Eurogroup #Portugal https://t.co/UwxKW5bSjS";no
"RT @rpsantos1970: Eu não pretendo exigir nada, só apelo ao vosso bom senso! 
Não será altura de mudar!? @pnr 
#PNR #RenovarPortugal #Portug _";no
RT @rpsantos1970: Existem portugueses a passar fome, homens, mulheres e crianças... e a culpa é de quem nos governa, mas também daqueles qu _;no
RT @rpsantos1970: Interrupções voluntárias da gravidez (cultura de morte) 'legalmente' efectuadas nos hospitais, Portugal, 2001-2012 https: _;no
"RT @rpsantos1970: Já fomos grandes e respeitados, e podemos voltar a sê-lo. Renovar Portugal, não é uma missão, é uma OBRIGAÇÃO
Juntos vamo _";no
"RT @rpsantos1970: Já nada nos pára! Estamos juntos! @PNR 
#Portugal #RenovarPortugal https://t.co/9JCCA3QpwZ";no
RT @rpsantos1970: Juntos, vamos mudar #Portugal! @pnr https://t.co/PcXKrBwLji;no
RT @rpsantos1970:  Manifestação em frente à #FCSH. Em causa está o cancelamento da conferência de Nogueira Pinto na universidade https://t _;no
"RT @rpsantos1970: Milhares de portugueses a passar fome, e a comunicação social preocupada com a tomada de posse de @realDonaldTrump! 
Verg _";no
"RT @rpsantos1970: #Muçulmanos em #Portugal - Lisboa, Martim Moniz
#Muslims in Portugal - Lisbon, Martim Moniz https://t.co/2aqySE2LHn";no
RT @rpsantos1970: Na administração Obama é que era, havia respeito e educação e nunca por nunca, se colocava os pés em cima da mobília. htt _;no
RT @rpsantos1970: Não faz sentido Portugal acolher imigrantes, enquanto a nossa população se encontra desempregada e é obrigada a emigrar. _;yes
"RT @rpsantos1970: O nosso Presidente @jpintocoelho60 
É preciso renovar! É preciso acreditar!
#PNR #Portugal #Portugueses #JoséPintoCoelho _";no
"RT @rpsantos1970: Ontem tivemos mais uma reunião do Conselho Nacional do PNR
#Portugal #Política #RogérioSantos #RenovarPortugal https://t. _";no
"RT @rpsantos1970: Os ratos e o Hospital do Barreiro.
O @psocialista diz que as obras avançam este ano, mas outros já disseram o mesmo no pe _";no
"RT @rpsantos1970: Os verdadeiros rostos da fome em Portugal @antoniocostapm @catarina_mart  
https://t.co/vt6WPPwA4y#Fome #Desemprego #Mi _";no
RT @rpsantos1970: Partido Nacional Renovador @PNR com @jpintocoelho60 https://t.co/mxO0aRE6yv;no
"RT @rpsantos1970: Quão 'democratas' e 'tolerantes' são estes esquerdistas, estes 'direitinhas' e estes 'politicamente correctos'. 
https:// _";no
"RT @rpsantos1970: Será que os barreirenses podem confiar em alguém que defende tamanha aberração!?
Vamos entregar ao PS o destino do municí _";yes
"RT @rpsantos1970: Será que vão aplicar este lixo 'educacional' nas escolas muçulmanas em Portugal!?
https://t.co/qTc1YOik6c";yes
"RT @rpsantos1970: Vamos lá a ver se entendi...
O PAN é a contra a eutanásia nos animais, mas a favor da legalização da eutanásia nos seres _";no
RT @RumoCertoSim:  Não Tanto Quanto Você Militante @FafaGramacho1 Defensora De Ditaduras Em Angola, Cuba e Venezuela e Defensora Da Corrup _;yes
RT @77Rvre: homem feminista é igual branco de alma negra. NAO EXISTE !;yes
RT @sadcharlott: homem não gosta de mulher homem gosta de feminilidade quem gosta de mulher é sapatão;yes
RT @SagginFernanda: Esse merece RT... já que a imprensa não faz questão de divulgar.. https://t.co/zkU97HPvI9;no
RT @SalveNordeste: Obrigado pelo seu apoio e contamos com vc para a divulgação da campanha e as #salvealagoas  e #salvepernambuco;no
RT @samara_mercia: @Curate_Angola mas um simples boneco não vai interferir na educação de uma criança. Sem esquecer q existem crianças q sã _;no
"RT @samisoaress: mano que mulher é essa que tá no master chef 
me sinto mt burra #MasterChefBR";yes
RT @samucasg: Orgulho Hetero seempree;no
"RT @SaoBlack: EXTRA! Achei a filha da Maria do Rosario
@bbb https://t.co/YRTG6sfamL";no
RT @SargentoFAHUR: Daniela Mercury parou de tocar quando seu bloco passou pela Polícia Militar. Obrigado, ouvido de PM não é pinico.;yes
"RT @SargentoFAHUR: '5 PATINHOS FORAM PASSEAR....
ALÉM DAS MONTANHAS P/ ROUBAR
A PM CHEGOU, E PÁ PÁ PÁ PÁ.
NENHUM PATINHO VOLTOU DE LÁ' http _";yes
RT @sarubo: O @estadao tem mais de 140 anos. E está cobrindo piada postada em instagram. Por isso vai desaparecer logo logo - e ninguém vai _;no
RT @savoltrath: @HumorNegroo Basicamente as pessoas dão risada dos outros, mas quando é com eles todo mundo fica bravo.;no
RT @sccp: Há 8 anos, @Ronaldo Fenômeno marcava o seu primeiro gol com o manto alvinegro. https://t.co/wuMY8ZJXA2;no
RT @schaianagrade: Se tem algo precioso neste mundo, este algo é o perfil @NAOKAHLO https://t.co/dYN1pRzTVx;no
RT @SeguidorBrisado: Rostinho bonito envelhece, maquiagem sai com água, pele bonita enruga, cabelo lindo fica branco, corpo lindo cai, mas _;no
"RT @selenachartsbr: Minha prima está desaparecida e ainda não foi encontrada, ajudem a espalhar para caso de alguém ter a visto!
Local: Po _";no
RT @SenhorSatanas: olá meninas, vcs acham que se eu passar um delineador branco eu fico mais bonito que esse gato? https://t.co/zgIdTfHPPO;no
RT @sensoinc: Habib's na pós-verdade: Laudo revela que menino João morreu após uso de lança-perfume https://t.co/I55ynZzVuXhttps://t.co/wa _;yes
"RT @SentimentoGay_: 'Você é gay/sapatão mesmo?'
'Ué sim'
'Nossa não parece'
Como assim tá me chamando de hetero é isso mesmo??? Como pode m _";no
RT @seqrsfalarchupa: sdds dos jogos d futebol no verão fufas Sporting vs fufas benfica lmao;yes
"RT @sexualinatural: Algo indispensável que haja em TODAS as comunidades cristãs.
@prarleilopes @marisa_lobo @um_novovencedor @nfssbh https: _";no
RT @sexualinatural: Uma oportunidade imperdível pra quem está na região.@marisa_lobo @prarleilopes @um_novovencedor @SarahSheeva https://t. _;no
